id,text,category,source,is_favorite,created_at,scheduled_date,user_id,theme,ordre
b8d9fb88-bbcb-4284-8459-8e551732d072,﴿قُل هَل مِن شُرَكائِكُم مَن يَبدَأُ الخَلقَ ثُمَّ يُعيدُهُ قُلِ اللَّهُ يَبدَأُ الخَلقَ ثُمَّ يُعيدُهُ فَأَنّى تُؤفَكونَ ۝ قُل هَل مِن شُرَكائِكُم مَن يَهدي إِلَى الحَقِّ قُلِ اللَّهُ يَهدي لِلحَقِّ أَفَمَن يَهدي إِلَى الحَقِّ أَحَقُّ أَن يُتَّبَعَ أَمَّن لا يَهِدّي إِلّا أَن يُهدى فَما لَكُم كَيفَ تَحكُمونَ﴾ [يونس: ٣٤-٣٥],verses,القرآن الكريم #حكمة,false,2025-03-06,2025-04-10,e2841233-397e-4ade-9351-0c71de3aebd4,,
b9f5c7e3-02c2-4406-9962-e5a1f503be57,"الومضة رقم 193: كعبة الأرض والعرش
إن كان ولابد من استحضار صورة حسية في الصلاة ، فإن من أفـضل الصور هي الكعبة المشرفة ..فإنها توازي تلك الكعبة المنصوبة في العرش والتي تطوف حولها الملائكة ..وإن في توجيه ( الوجوه ) الظاهرية إلى الكعبة ، تنبيه على توجيه ( البواطن ) إلى الجهة التي تتوجه إليها الملائكة في عرشه ، ولكن ( المستغرق ) في صلاته ، قد لا يحتاج لمثل هذه الصور ، وذلك لانشغاله بصور أرقى - لا تخطر ببال عامة المصلين - متمثلة بكسوة الجلال التي تغشى المصلي في صلاته ..وقد ورد في الخبر: { لو يعلم المصلي ما يغشاه من جلال الله ، ما سرّه أن يرفع رأسه من سجوده }البحار-ج10ص110 .",thoughts,الومضات #إيمان,false,2025-03-06,2025-05-08,e2841233-397e-4ade-9351-0c71de3aebd4,,
baa02129-12ee-48a8-b040-388125df5458,"الومضة رقم 151: الضيق المجهول
قد تنتاب الإنسان حالة من الضيق المفاجئ ، ولا يعلم لذلك سببا واضحا ..فالأمر قد يكون بدواعي ( طبعيّـة ) كالمرض والإرهاق وغيره ، وقد يكون بسبب ( ارتباط ) الأرواح المؤمنة ، فينعكس على الأرواح المتجانسة ، بمقتضى وحدة الجسد الإيماني ..ولا شك أن لتأثر ( قلب ) عالم الوجود - صاحب العصر (ع) - تأثيراً بالغاً في تأثر قلوب المحبين ، وهو ما نلحظه بشكل واضح قبيل غروب الجمعة ، لارتباط ذلك اليوم بوجوده الشريف ..فانقضاء ذلك اليوم المتوقع فيه الظهور من دون فرج ، مما يعكس الحزن والكآبة التي قد تمتد آثارها حتى في عالم الطبيعة .",thoughts,الومضات #حب,false,2025-03-06,2025-04-24,e2841233-397e-4ade-9351-0c71de3aebd4,,
baeb6b86-8a5b-448f-a2d4-9733303e756c,عن عثمان بن عفان رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من صلى العشاء في جماعة فكأنما قام نصف الليل، ومن صلى الصبح في جماعة فكأنما قام الليل كله) رواه مسلم,hadiths,الأحاديث القصار #إيمان,false,2025-03-06,2025-08-04,e2841233-397e-4ade-9351-0c71de3aebd4,,
bb99b030-d675-4235-8cab-a4e4ece7765b,﴿زُيِّنَ لِلنّاسِ حُبُّ الشَّهَواتِ مِنَ النِّساءِ وَالبَنينَ وَالقَناطيرِ المُقَنطَرَةِ مِنَ الذَّهَبِ وَالفِضَّةِ وَالخَيلِ المُسَوَّمَةِ وَالأَنعامِ وَالحَرثِ ذلِكَ مَتاعُ الحَياةِ الدُّنيا وَاللَّهُ عِندَهُ حُسنُ المَآبِ ۝ قُل أَؤُنَبِّئُكُم بِخَيرٍ مِن ذلِكُم لِلَّذينَ اتَّقَوا عِندَ رَبِّهِم جَنّاتٌ تَجري مِن تَحتِهَا الأَنهارُ خالِدينَ فيها وَأَزواجٌ مُطَهَّرَةٌ وَرِضوانٌ مِنَ اللَّهِ وَاللَّهُ بَصيرٌ بِالعِبادِ ۝ الَّذينَ يَقولونَ رَبَّنا إِنَّنا آمَنّا فَاغفِر لَنا ذُنوبَنا وَقِنا عَذابَ النّارِ ۝ الصّابِرينَ وَالصّادِقينَ وَالقانِتينَ وَالمُنفِقينَ وَالمُستَغفِرينَ بِالأَسحارِ ۝ شَهِدَ اللَّهُ أَنَّهُ لا إِلهَ إِلّا هُوَ وَالمَلائِكَةُ وَأُولُو العِلمِ قائِمًا بِالقِسطِ لا إِلهَ إِلّا هُوَ العَزيزُ الحَكيمُ ۝ إِنَّ الدّينَ عِندَ اللَّهِ الإِسلامُ وَمَا اختَلَفَ الَّذينَ أوتُوا الكِتابَ إِلّا مِن بَعدِ ما جاءَهُمُ العِلمُ بَغيًا بَينَهُم وَمَن يَكفُر بِآياتِ اللَّهِ فَإِنَّ اللَّهَ سَريعُ الحِسابِ﴾ [آل عمران: ١٤-١٩],verses,القرآن الكريم #إجهاد (استرضاء) # أمل # إيمان # سكون,false,2025-03-06,2025-06-28,e2841233-397e-4ade-9351-0c71de3aebd4,,
bbaffc5b-c7fd-4b20-a46e-3150dfb9e7a8,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (إذا وجد أحدكم في بطنه شيئا، فأشكل عليه أخرج منه شيء أم لا، فلا يخرجن من المسجد حتى يسمع صوتا، أو يجد ريحا) رواه مسلم,hadiths,الأحاديث القصار #إيمان,false,2025-03-06,2025-07-30,e2841233-397e-4ade-9351-0c71de3aebd4,,
bbbd1f7a-e4b4-4824-8fb7-f68990b7c9a0,"الومضة رقم 431: صلاة الليل والجماعة
لقد ورد من الحث على قيام الليل وصلاة الجماعة بما قلّ مثلهما في المستحبات ..ففي صلاة الجماعة إنماء للجانب ( الاجتماعي ) للعبد ، إضافة إلى ما تحمله الصلاة من معان ودقائق ، تتجلى في قلوب المقبلين عليها ..وفي صلاة الليل تنمية للجانب ( الفردي ) ، وإخراج للعبد في كل ليلة من عالم ( الفرش ) في النهار بما فيها من لغو وتشاغل عن الحق ، إلى عالم ( العرش ) بما فيها من الخلوة التي لا يعرفها غير أهلها ، إضافة إلى التفكير المعمّق بموقع الإنسان في عالم الوجود الذي لم يُـخلق باطلا ..وكان عليٌّ (ع) يقول: { نبـّه في التفكير قلبك ، وجاف عن الليل جنبك ، واتق الله ربك }تفسير الصافي -ج1ص377 .",thoughts,الومضات #إيمان # حب # صبر (صبر),false,2025-03-06,2025-07-10,e2841233-397e-4ade-9351-0c71de3aebd4,,
bbd7b3e4-f2dd-44c8-9d2c-2923b5ab8757,"الومضة رقم 86: المال آلة اللذائذ 
إن المال آلة لكسب اللذائذ ، فالذي لا تأسره لذائد المادة ، لا يجد في نفسه مبررا للحرص والولع في جمعه ، كما هو الغالب على أهل اللذائذ ، لأن لذائذهم لا تشترى إلا بالمال كلذة البطن والفرج ، وهو المتعالي عن تلك اللذائذ ..وبهذا ( التعالي ) النفسي يكون قد خرج من أسر عظيم وقع فيه أهل الدنيا ..وأما الذي ( ترقّى ) عن عالم اللذائذ الحسية ، فإن له شغل شاغل عن جمع المال بل عن الالتفات إليه ، إذ أن من لا تغريه اللذة ، لا تغريه مادتها أي ( المال )..وهذه هي المرحلة التي لا يجد فيها العبد كثير معاناة في دفع شهوة المال عن نفسه ، إذ اللذائذ أسيرة له ، لا هو أسير لهـا . ",thoughts,الومضات #إيمان,false,2025-03-06,2025-04-02,e2841233-397e-4ade-9351-0c71de3aebd4,,
bc398856-7431-4e5f-b166-6ad8b753b0b3,عن جابر بن عبدالله رضي الله عنهما قال: قال النبي صلى الله عليه وسلم: (من مات لا يشرك بالله شيئا دخل الجنة، ومن مات يشرك بالله شيئا دخل النار) رواه مسلم,hadiths,الأحاديث القصار #إيمان,false,2025-03-06,2025-04-01,e2841233-397e-4ade-9351-0c71de3aebd4,,
bc6677db-51d4-4382-94e8-10c325ce4294,عن ابن عمر رضي الله عنهما أن رسول الله صلى الله عليه وسلم قال: (الذي تفوته صلاة العصر كأنما وُتِر أهلَه ومالَه) رواه البخاري ومسلم,hadiths,الأحاديث القصار #إيمان,false,2025-03-06,2025-04-05,e2841233-397e-4ade-9351-0c71de3aebd4,,
bc9c312f-8211-4a8f-847d-9fe15b3bf046,"الومضة رقم 179: أنوار الليل والنهار
كما أن الطبيعة متغيرة بحسب التغير في الأنوار ( الحسية ) إلى أوقات متفاوتة من ليل إلى نهار ..فإنها متغيرة كذلك بحسب التغير في الأنوار ( المعنوية ) ..فنجد لأول النهار جوا متميزا عن آخره ، ولبدء الليل جوا متميزا عن منتصفه ، ويتجلى الفرق واضحا - لأهله - في ساعة السحر ، فإنها ساعة لا تشبهها ساعة من ليل أو نهار - حتى الساعة التي هي بين الطلوعين - فإنها ( الغاية ) في انفتاح أبواب السماء ، إذ عندها هدأت الأصوات ، وسكنت الحركات ، وخلا كل حبيب بحبيبه ..فسهل السبيل لمن أراد الولوج منها ، ليعطى الفضل في الرزق مادة ومعنىً ، وهذا هو العمدة في استغلال تلك الساعة المباركة .",thoughts,الومضات #حب # نجاح,false,2025-03-06,2025-05-03,e2841233-397e-4ade-9351-0c71de3aebd4,,
bcc596cc-482d-442d-b60b-1df08e3df2bd,﴿وَاتلُ عَلَيهِم نَبَأَ إِبراهيمَ ۝ إِذ قالَ لِأَبيهِ وَقَومِهِ ما تَعبُدونَ ۝ قالوا نَعبُدُ أَصنامًا فَنَظَلُّ لَها عاكِفينَ ۝ قالَ هَل يَسمَعونَكُم إِذ تَدعونَ ۝ أَو يَنفَعونَكُم أَو يَضُرّونَ ۝ قالوا بَل وَجَدنا آباءَنا كَذلِكَ يَفعَلونَ ۝ قالَ أَفَرَأَيتُم ما كُنتُم تَعبُدونَ ۝ أَنتُم وَآباؤُكُمُ الأَقدَمونَ ۝ فَإِنَّهُم عَدُوٌّ لي إِلّا رَبَّ العالَمينَ ۝ الَّذي خَلَقَني فَهُوَ يَهدينِ ۝ وَالَّذي هُوَ يُطعِمُني وَيَسقينِ ۝ وَإِذا مَرِضتُ فَهُوَ يَشفينِ ۝ وَالَّذي يُميتُني ثُمَّ يُحيينِ ۝ وَالَّذي أَطمَعُ أَن يَغفِرَ لي خَطيئَتي يَومَ الدّينِ ۝ رَبِّ هَب لي حُكمًا وَأَلحِقني بِالصّالِحينَ ۝ وَاجعَل لي لِسانَ صِدقٍ فِي الآخِرينَ ۝ وَاجعَلني مِن وَرَثَةِ جَنَّةِ النَّعيمِ ۝ وَاغفِر لِأَبي إِنَّهُ كانَ مِنَ الضّالّينَ ۝ وَلا تُخزِني يَومَ يُبعَثونَ ۝ يَومَ لا يَنفَعُ مالٌ وَلا بَنونَ ۝ إِلّا مَن أَتَى اللَّهَ بِقَلبٍ سَليمٍ ۝ وَأُزلِفَتِ الجَنَّةُ لِلمُتَّقينَ ۝ وَبُرِّزَتِ الجَحيمُ لِلغاوينَ ۝ وَقيلَ لَهُم أَينَ ما كُنتُم تَعبُدونَ ۝ مِن دونِ اللَّهِ هَل يَنصُرونَكُم أَو يَنتَصِرونَ ۝ فَكُبكِبوا فيها هُم وَالغاوونَ ۝ وَجُنودُ إِبليسَ أَجمَعونَ ۝ قالوا وَهُم فيها يَختَصِمونَ ۝ تَاللَّهِ إِن كُنّا لَفي ضَلالٍ مُبينٍ ۝ إِذ نُسَوّيكُم بِرَبِّ العالَمينَ ۝ وَما أَضَلَّنا إِلَّا المُجرِمونَ ۝ فَما لَنا مِن شافِعينَ ۝ وَلا صَديقٍ حَميمٍ ۝ فَلَو أَنَّ لَنا كَرَّةً فَنَكونَ مِنَ المُؤمِنينَ ۝ إِنَّ في ذلِكَ لَآيَةً وَما كانَ أَكثَرُهُم مُؤمِنينَ ۝وَإِنَّ رَبَّكَ لَهُوَ العَزيزُ الرَّحيمُ﴾ [الشعراء: ٦٩-١٠٤],verses,القرآن الكريم #حكمة,false,2025-03-06,2025-08-20,e2841233-397e-4ade-9351-0c71de3aebd4,,
bdeb0e82-957e-4451-a93a-062822aabd84,عن أبي هريرة رضي الله عنه أن رسول الله صلى الله عليه وسلم قال: (العمرة إلى العمرة كفارة لما بينهما، والحج المبرور ليس له جزاء إلا الجنة) رواه البخاري ومسلم,hadiths,الأحاديث القصار #إيمان,false,2025-03-06,2025-08-31,e2841233-397e-4ade-9351-0c71de3aebd4,,
be3f6054-e4c1-4233-94a3-e1eab627d42c,"الومضة رقم 514: رتبة الاجتهاد
لا شك أن مرتبة الاجتهاد مع العدالة ، لمن أعظم الرتب في زمان الغيبة ، إذ أنها ترفع العبد إلى رتبة ( النيابة ) العامة عن صاحب الأمر (ع) ..فكم من العظمة بمكان ، أن يكون ما أدى إليه نظر المجتهد ( حجة ) للعبد يحتج به يوم القيامة ، رافعاً لعذر وموجباً لأجر حتى مع انكشاف خلاف ذلك ، فما المانع من كرم الحق المتعال ، أن يثيب العبد على ارتكابه الحرام الذي رآه واجباً بمقتضى تقليده لذلك المجتهد بأمر من المولى نفسه ؟!..ومن هنا يدعو الشيخ الأعظم قائلاً: { وفقنا للاجتهاد الذي هو أشد من طول الجهاد } .",thoughts,الومضات #إيمان # حب,false,2025-03-06,2025-08-06,e2841233-397e-4ade-9351-0c71de3aebd4,,
be5cd22c-87dd-45d2-8a92-95a451c8b284,"الومضة رقم 448: تحمّل مظالم العباد
إن من أهم الموانع التي قد تحجب العبد عن دخول الجنة الأحقاب والدهور ، هو ( تحمّـله ) لمظالم العباد ..فإن المظلومين أحوج ما يكونون إلى حسنات الظالمين يوم القيامة ، فإذا تقاسم المظلومون حسناته ، فلا يبقى له ما يدخل به جنة الخلد وهو على أبوابها ..ومن هنا يطلب العبد من ربه - وهو في الدنيا - بإرضاء الخلق بما يشاء ، سواء ( بتوفيقه ) للالتفات إلى مظالم العباد وإقداره على أدائها أثناء حياته ، أو ( بتدخل ) الحق مباشرة يوم الحساب لإرضاء الخصوم ، بما لا يُنقص العبد شيئاً من حسناته .",thoughts,الومضات #إيمان,false,2025-03-06,2025-07-15,e2841233-397e-4ade-9351-0c71de3aebd4,,
bea95e69-7585-4860-bfeb-edd56c264215,     الْخَبِيرُ العليم بدقائق الأمور، لا تخفى عليك خافية، ولا يغيب عن علمك شيء، العالم بما كان ويكون.,hadiths,أسماء الله الحسنى #حكمة,false,2025-03-06,2025-03-22,e2841233-397e-4ade-9351-0c71de3aebd4,,
beea6d1d-e8e6-40a1-9fda-b37ddd8e34f4,﴿قَد جاءَكُم بَصائِرُ مِن رَبِّكُم فَمَن أَبصَرَ فَلِنَفسِهِ وَمَن عَمِيَ فَعَلَيها وَما أَنا عَلَيكُم بِحَفيظٍ﴾ [الأنعام: ١٠٤],verses,القرآن الكريم #حكمة,false,2025-03-06,2025-03-29,e2841233-397e-4ade-9351-0c71de3aebd4,,
bf5e2d81-11c7-44f7-b088-766db5b09cc1,"الومضة رقم 500: النشاط الصادق والكاذب
تنتاب العبد حالة من ( النشاط ) ، منشؤه ارتياحٌ في البدن ، أو إقبالٌ لدنيا ، أو اكتفاءٌ بلذة أو بشهوة ، أوجبت له مثل هذا الاستقرار والنشاط ، ولكن هذا النشاط نشاط ( كاذب ) لا رصيد له ، إذ أنه حصيلة ما لا قرار له ، ولا يستند إلى مادة ثابتة في نفسه ، ولهذا سرعان ما ينقلب إلى كآبة وفتور ، لأدنى موجبٍ من موجبات القلق والتشويش ، وهو ما نلاحظه بوضوح في أهل اللذائذ الذين تتعكر أمزجتهم بيسير من كدر الحياة ..وهذا كله بخلاف النشاط ( الصادق ) ، المستند إلى إحساس العبد برضا الحق المتعال ، عند مطابقة أفعاله وتروكه لأوامره ونواهيه ، بما يعيش معه برد رضاه في قلبه ..ولا غرابة في ذلك ، إذ كان من الطبيعي سكون النفس واستشعارها للنشاط الصادق ، عند تحقيق مطلوبها في الحياة ، وأي مطلوب أعزّ وأغلى من حقيقة: { رضي الله عنهم ورضوا عنه } .",thoughts,الومضات #تحفيز # صلابة,false,2025-03-06,2025-08-02,e2841233-397e-4ade-9351-0c71de3aebd4,,
bfa8a06e-9475-4fde-ac7d-34e2db6940c6,"الومضة رقم 517: الاستغفار المتكرر
إن من أعظم سمات العبودية ، هو الاستغفار المتكرر في اليوم والليلة ..فإن مَثَل الاستغفار كمَثَل من يغسل بدنه من دون التفات إلى قذارته ، فهو بعمله هذا ( يضمن ) طهارة بدنه ، وإن تدنس بما لم يعلم به ولم يلتفت إليه ..وبقليل من التأمل يلتفت العبد إلى أنه لو خليت جوارحه عن المعصية ، فإن جوانحه لا تخلو من ( الغفلة ) المتكررة إن لم تكن المطبقة ، وهذا كافٍ بنفسه لإيجاب مثل هذا الاستغفار المتواصل ..وقد روي عن سيد الأنبياء (ص) - على قرب منـزلته من الحق وعدم غفلته عنه أبداً - أنه قال : { إنه ليغان على قلبي ، وإني لاستغفر بالنهار سبعين مرة }البحار-ج25ص204 ، ولا يستبعد في مثل هذه الروايات ، أن يكون ما يعتري النبي (ص) بلحاظ غفلة أمته ، فيكون الإستغفار بلحاظهم أيضاً .",thoughts,الومضات #إجهاد (استرضاء) # أمل # إيمان # حكمة,false,2025-03-06,2025-08-07,e2841233-397e-4ade-9351-0c71de3aebd4,,
bfba1d65-f54a-443f-b527-445b34f131d2,"الومضة رقم 387: خطورة النفور من الداعي
إن من موجبات المحاسبة الشديدة للعبد يوم القيامة - قد يصل إلى حد مقت الحق له - هو دعوته للعباد إلى الطاعة مع عدم العمل بما يدعو الناس إليه ، بل وارتكابه ما يخالف ذلك ..فإن الخلق بطبيعتهم ( الساذجة ) يخلطون بين الدعوة والداعي ، وبين المبدأ وبين من ينتسب إليه ، فيـرون شبه ( امتزاج ) فيهما مع وجود المفارقة الشاسعة بينهما ..ويتعاظم الخطب عندما يتحقق ( النفور ) من ذلك الداعي ، فيعمد المدعو إلى مخالفة الداعي ولو كان محقاً في دعوته ، لمجرد النفور منه بل لرغبة المدعو في تحدي الداعي ولو أوجب مخالفة للحق وسخطاً للرب الجليل ..وهذا الأصل مما ينبغي مراعاته بدقة ، وخاصة في تعامله مع أهله وعشيرته الأقربين ، وذلك لإطلاعهم - بحكم معاشرتهم اللصيقة - على هفواته ، التي قد توجب لهم النفور المانع من قبول الموعظة والنصيحة .",thoughts,الومضات #أمل # إيمان # حكمة # شك (ثقة) # صبر (صبر),false,2025-03-06,2025-06-25,e2841233-397e-4ade-9351-0c71de3aebd4,,
c0d5a8af-be30-48a2-8a8e-7bbbea0eabed,"الومضة رقم 290: الحسنة في الدنيا والآخرة
إن من يهوى الدنيا ، يطلبها بكل متعها ، من دون ( تقييدها ) بكونها حسنا عند الحق المتعال ..وذلك لأن كل ما فيها - مما يطابق الهوى - مطلوب لديه ..وهذا بخلاف المؤمن الذي لا يريد من الدنيا والآخرة ، إلا ما كان ( حسناً ) عند مولاه ..ولهذا يوكل أمر آخرته ودنياه إليه ، لأنه الأدرى بالحسن الذي يلائمه بالخصوص ..وقد روي عن الإمام الصادق (ع) في تفسير قوله تعالى : { ربنا آتنا في الدنيا حسنة وفي الآخرة حسنة }أنه قال : ( رضوان الله والجنة في الآخرة ، والسعة في الرزق ، وحسن الخلق في الدنيا ) .",thoughts,الومضات #إيمان,false,2025-03-06,2025-05-24,e2841233-397e-4ade-9351-0c71de3aebd4,,
c0ff74d3-8793-45a4-9520-80917019a508,عن أنس رضي الله عنه عن النبي صلى الله عليه وسلم أنه قال: (لا يؤمن أحدكم حتى أكون أحب إليه من والده وولده والناس أجمعين) رواه البخاري ومسلم,hadiths,الأحاديث القصار #إيمان # حب,false,2025-03-06,2025-03-10,e2841233-397e-4ade-9351-0c71de3aebd4,,
c1a468e1-3506-4736-8b00-c29f897e58d1,     الرَّافِعُ ترفع عبادك المؤمنين بالطاعات، وترفعهم على عدوهم فتنصرهم، وأنت رافع السماوات السبع.,hadiths,أسماء الله الحسنى #أمل # إيمان,false,2025-03-06,2025-05-13,e2841233-397e-4ade-9351-0c71de3aebd4,,
c230600f-e63b-445a-8702-7bc6ca87e3e0,عن أبي هريرة رضي الله عنه أن رسول الله صلى الله عليه وسلم قال: (قال الله تعالى: أنا أغنى الشركاء عن الشرك من عمل عملاً أشرك فيه معي غيري تركته وشركه) رواه مسلم,hadiths,الأحاديث القصار #إيمان,false,2025-03-06,2025-03-11,e2841233-397e-4ade-9351-0c71de3aebd4,,
c2577c83-37d8-43ad-a9ce-3553e47c7f5a,عن عائشة رضي الله عنها عن النبي صلى الله عليه وسلم قال: (من نذر أن يطيع الله فليطعه، ومن نذر أن يعصيه فلا يعصه) رواه البخاري,hadiths,الأحاديث القصار #إيمان,false,2025-03-06,2025-07-03,e2841233-397e-4ade-9351-0c71de3aebd4,,
c2a015db-2d6b-48b8-895d-be6267bcf5fb,"الومضة رقم 378: طمع القلوب
إن ( التفاعلات ) السيئة - كالتأثر بشهوة بالنساء - فرع صفة سيئة في ( نفس ) المتفاعل ، كما يعبر عنه القرآن الكريم بمرض القلب ، إذ هو الذي يدعوه للطمع عند خضوع النساء بالقول ، فيقول تعالى محذراً : { فلا تخضعن بالقول فيطمع الذي في قلبه مرض }..وليعلم أن الأمر كذلك في كل موارد الرذيلة ، إذ أن هناك ( استعداداً ) نفسياً مسبقاً للتفاعل مع السيئة ، ومن دون القضاء على مرض القلب ، فإن الطمع سينقدح بين فترة وأخرى ، لارتكاب السيئة كالتلذذ المحرم ، وإن منع تحققها صاحبها:لخوف من العرف ، أو العقاب ، أو الطمع في منـزلة دنيوية ، أو أجر أخرويّ .",thoughts,الومضات #حب # شك (ثقة),false,2025-03-06,2025-06-22,e2841233-397e-4ade-9351-0c71de3aebd4,,
c2a859d2-f833-4a28-8b3c-8921e6d6548e,عن أبي هريرة رضي الله عنه أن رسول الله صلى الله عليه وسلم قال: (من توضأ فليستنثر، ومن استجمر فليوتر) رواه البخاري ومسلم,hadiths,الأحاديث القصار #إيمان,false,2025-03-06,2025-07-25,e2841233-397e-4ade-9351-0c71de3aebd4,,
c2fb88a2-ac4a-4006-938b-0d6da7df6645,"الومضة رقم 275: الصبغة الواحدة
إن الكون - على ترامي أطرافه وتنوّع مخلوقاته - متصف بلون واحد وصبغة ثابتة ، وهي صبغة العبادة التكوينية التي لا يتخلف عنها موجود أبدا ..والموجود المتميز بصبغة أخرى زائدة غير العبادة ( التكوينية ) هو الإنسان نفسه ، فهو الوحيد الذي وهبه الحق منحة العبادة ( الاختيارية )..وبذلك صار المؤمن وجودا ( متميزا ) من خلال هذا الوجود المتميز أيضا ، لأنه يمثل العنصر الممتاز الذي طابقت إرادته إرادة المولى حبا وبغضا ..ولذلك يباهي الحق - فيمن يباهي فيهم من حملة عرشه والطائفين به - بوجود مثل هذا العنصر النادر في عالم الوجود ..والسر في ذلك أن الحق تعالى مكنّه من تحقيق إرادته مع ما جعل فيه من دواعي الانحراف كالشهوة والغضب ، وقد ورد: { أن طائفة من الملائكة عابوا ولد آدم في اللذات والشهوات ، أعني لكم الحلال والحرام .. فأنف الله للمؤمنين من ولد آدم من تعيير الملائكة ، فالقى الله في همة أولئك الملائكة اللذات والشهوات ، فلما أحسوا بذلك عجّـوا إلى الله من ذلك ، فقالوا ربنا عفوك عفوك ، ردّنا إلى ما خلقتنا له فإنا نخاف أن نصير في أمر مريج }البحار-ج8ص141 .",thoughts,الومضات #إيمان # حب # عزم # نجاح,false,2025-03-06,2025-05-19,e2841233-397e-4ade-9351-0c71de3aebd4,,
c3c47748-ca65-4317-88ed-7ad2900056d0,"الومضة رقم 150: تزاوج النفوس والأبدان
إن عملية الزواج كما يصفه القرآن الكريم بقوله:{خلق لكم من أنفسكم أزواجا لتسكنوا إليها }، تزاوج بين النفوس لابين الأبدان ، كما هو المستفاد من كلمة ( أنفسكم )..والواقع أن كثيرا من الأزواج لا يلتفتون إلى هذه الحقيقة ، ومن هنا يُصَب اهتمامهم في ( عوارض البدن ) من الجمال وإلإلتذاذ البدني وغيره ..ومن المعلوم أن الذي يحقق الأنس هو التزاوج النفسي الذي لا ينقطع مع تقادم العمر ، خلافا للتزاوج البدني الذي يفقد بريقه الكاذب في الشهور الأولى منه ..ومن الملفت في هذا السياق أيضا أن القرآن جعل الغاية هي السكون والمودة والرحمة ..كل ذلك من بركات تلاقح النفوس إذ أن السكون والمودة معان مرتبطة بعالم النفوس ، خلافا للمعاشرة والتناسل الذي هو من عوارض الأبدان ..",thoughts,الومضات #حب # سكون,false,2025-03-06,2025-04-23,e2841233-397e-4ade-9351-0c71de3aebd4,,
c3d5d273-9d62-40c9-a96f-9be38918052d,"الومضة رقم 25: الأنس بالحق لا بطاعته
إن الأنس ( بالله ) تعالى أمر يغاير الأنس ( بطاعته )..فقد يأنس الإنسان بلون من ألوان الطاعة قد تنافي رضا الحق في تلك الحالة ، كالاشتغال بالمندوب ، تاركا قضاء حاجة مؤمن مكروب ..فالمتعبد الملتفت لدقائق الأمور ( مراقب ) لمراد المولى في كل حال ، سواء طابق ذلك المراد مراده أو خالفه ..وبذلك يختارمن قائمة الواجبات والمندوبات ، ما يناسب تكليفه الفعلي ، بدلا من الجمود على طقوس عبادية ثابتة.",thoughts,الومضات #إيمان,false,2025-03-06,2025-03-13,e2841233-397e-4ade-9351-0c71de3aebd4,,
c46cd532-89aa-44ed-b697-47554e8c4b49,"الومضة رقم 444: تجلي النعمة
إن نعمة التوحيد والولاية يتجلى أثرهما - بأوسع مداه - في وقت ( أحوج ) ما يكون العبد فيه لبركات تلك النعمة ، وهو بدايات الانتقال من هذه النشأة الدنيا إلى النشأة الأخرى ، بكل ما فيها من وحشة واضطراب ..فيقول العبد مناجياً لربه: { اللهم إني ذخرت توحيدي إياك ، ومعرفتي بك ، وإخلاصي لك ، وإقراري بربوبيتك ، وذخرت ولاية من أنعمت عليّ بمعرفتهم من بريتك محمد وعترته (ع) ، ليوم فزعي إليك عاجلاً وآجلاً }..وبذلك تهدأ النفوس التي لم تستمتع بالآثار العاجلة لهذه النعمة ، عندما تعيش شيئاً من الحرمان في هذه الدنيا ، بمقتضى زمان الغيبة وما فيه من شدة وفتنة ..ومن أعظم ( الفتن ) غيبة المعصوم الذي بظهوره تزاح الشبهة ، وتنجلي الكربة .",thoughts,الومضات #إيمان,false,2025-03-06,2025-07-14,e2841233-397e-4ade-9351-0c71de3aebd4,,
c47043cc-a7e2-4216-b27f-394fb743466b,عن أبي هريرة رضي الله عنه قال: سمعت رسول الله صلى الله عليه وسلم يقول: (إذا أقيمت الصلاة، فلا تأتوها تسعون، وأتوها تمشون، عليكم السكينة، فما أدركتم فصلوا، وما فاتكم فأتموا) رواه البخاري ومسلم,hadiths,الأحاديث القصار #إيمان,false,2025-03-06,2025-08-24,e2841233-397e-4ade-9351-0c71de3aebd4,,
c505562f-bb3f-4a55-8c38-9c7a862be913,"الومضة رقم 43: التأثر الشخصي بالمصاب
من الضروري أن نجعل تأثرنا بمصائب أهل البيت (ع) بمثابة تأثر على مصاب ( شخصي ) كالمفجوع بعزيز لديه ، كما يشير إليه التعبير في زيارة عاشوراء: { وعظم مصابي بك }..فمن عظمت مصيبته بمن يحب ، لا يتوقع ( أجراً ) مقابل ذلك التأثر ، ولا يجعل ذلك ( ذريعة ) للحصول على عاجل الحطام ، كما نلاحظ ذلك فيمن يتوسل بهم توصلا إلى الحوائج الفانية ..وليعلم في هذا المجال أن التأثر بمصائبهم التي حلّت بهم صلوات الله عليهم ، كامن في أعماق النفوس المستعدة ، فلا يحتاج إلى كثير إثارة من الغير ، كما روي من{ أن لقتل الحسين حرارة في قلوب المؤمنين لا تبرد أبدا }..أضف إلى أن هذا التأثر العميق ، مما يدعو العبد إلى الولاء العملي والمتابعة الصادقة ، وهو المهم في المقام.",thoughts,الومضات #إيمان # حب,false,2025-03-06,2025-03-19,e2841233-397e-4ade-9351-0c71de3aebd4,,
